lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
338100, J, 2007-02-18, 4, 43.8, 28.1, 0, 0.0011, 7, 3.8, 10692, 78.7, 38.88, 50, 40, 90, 30.9, 134, 42.2, 159, 37.2, 201, 34, 252, 35.9, 296, 30.4 
333789, X, 2007-02-20, 6, 54.6, 36.5, -0, 0.0029, 7, 3.5, 10154, 60.6, 41.48, 48, 38.1, 88, 41.8, 132, 35.9, 157, 42.2, 199, 30, 250, 28.1, 294, 20.4 
336645, X, 2007-02-18, 3, 47.8, 28.1, -0, 0.0028, 7, 1.9, 9141, 54, 38.05, 50, 37.2, 90, 36.3, 134, 33.6, 159, 34, 201, 24.5, 252, 24.5, 296, 19.1 
338475, X, 2007-02-23, 2, 41.1, 22.3, -0.8, 0.0022, 7, 3, 8699, 52.2, 34.95, 45, 36.8, 85, 34, 129, 25, 154, 31.8, 196, 24.5, 247, 27.7, 291, 21.3 
336562, X, 2007-02-18, 3, 53.8, 31.6, -0, 0.0027, 7, 2.4, 10412, 58.7, 42.4, 50, 41.8, 90, 39.5, 134, 37.7, 159, 39.5, 201, 29.5, 252, 30, 296, 21.3 
336297, X, 2007-02-23, 3, 44.8, 15.2, -0, 0.0018, 7, 1.9, 10236, 45, 40.37, 45, 42.7, 85, 38.1, 129, 32.7, 154, 31.8, 196, 33.6, 247, 30, 291, 28.1 
338909, H, 2007-02-12, 5, 41.6, 22.9, 0, 0.0022, 7, 2.4, 8721, 53.4, 35.1, 56, 35.4, 96, 34, 140, 32.2, 165, 23.2, 207, 27.2, 258, 22.7, 302, 23.2 
336752, H, 2007-02-23, 3, 65.5, 39.9, 0, 0.0026, 7, 3.9, 12568, 66.6, 49.87, 45, 45.9, 85, 48.1, 129, 49.9, 154, 46.3, 196, 41.8, 247, 35.4, 291, 22.7 
335047, X, 2007-02-12, 2, 46.5, 22.4, -0.8, 0.0021, 7, 1.3, 10006, 53.6, 39.75, 56, 40.9, 96, 37.7, 140, 32.2, 165, 33.1, 207, 31.3, 258, 28.1, 302, 23.6 
339226, X, 2007-02-24, 2, 39.1, 22.4, -0.8, 0.0021, 7, 2.5, 8324, 52.7, 33.29, 44, 34.5, 84, 32.7, 128, 30, 153, 25, 195, 21.8, 246, 24.5, 290, 24.5 
338597, X, 2007-02-12, 2, 39.8, 22.8, -0.8, 0.0015, 7, 2.8, 9250, 60.7, 35.04, 56, 35, 96, 31.8, 140, 32.7, 165, 35.9, 207, 24.5, 258, 29.1, 302, 25 
338802, X, 2007-02-24, 2, 42.2, 22.5, -0.8, 0.0016, 7, 2.5, 9759, 59.7, 37.1, 44, 39, 84, 33.6, 128, 31.8, 153, 34, 195, 35.4, 246, 27.7, 290, 27.2 
337346, H, 2007-02-10, 3, 51.5, 14, 0, 0.0021, 7, 4.7, 11212, 40, 45.96, 58, 49.5, 98, 31.8, 142, 40.4, 167, 40.9, 209, 30.9, 260, 31.3, 304, 26.3 
334307, X, 2007-02-27, 4, 44.8, 12.1, -0, 0.0017, 7, 4.1, 10392, 38.9, 41.15, 41, 44.5, 81, 34, 125, 37.2, 150, 37.2, 192, 25.4, 243, 35, 287, 27.7 
338025, X, 2007-02-07, 3, 44.8, 39.3, -0, 0.0021, 7, 2.9, 9277, 74.2, 35.49, 5, 22.7, 61, 29.1, 101, 36.3, 145, 35, 170, 31.8, 212, 26.3, 263, 27.7 
