lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
844627, H, 2005-02-15, 1, 32.5, 30.6, -0.5, 0.0025, 8, 1.9, 6481, 59.6, 26.04, 15, 20.9, 56, 25.9, 105, 27.2, 136, 25.9, 182, 18.2, 218, 16.3, 267, 15.9, 304, 15 
845153, H, 2005-02-16, 1, 44.9, 30.4, -0.5, 0.0024, 8, 2.6, 9112, 60.5, 36.32, 14, 26.8, 55, 38.1, 104, 38.6, 135, 35, 181, 27.2, 217, 23.6, 266, 23.2, 303, 20.9 
844637, H, 2005-02-12, 1, 31.3, 30.3, -0.5, 0.0025, 7, 1.8, 6265, 59.3, 25.18, 18, 21.8, 59, 25.4, 108, 24.5, 139, 25, 185, 17.3, 221, 15.4, 270, 16.3 
845209, H, 2005-02-16, 1, 29, 27.9, -0.5, 0.0026, 8, 2.2, 5699, 55, 23.39, 14, 23.6, 55, 23.6, 104, 23.2, 135, 22.2, 181, 14.1, 217, 15, 266, 13.6, 303, 14.1 
845037, H, 2005-01-29, 1, 30.4, 31.2, -0.5, 0.0015, 7, 1.2, 6942, 74.3, 25.89, 32, 22.2, 73, 26.8, 122, 25.9, 153, 25.9, 199, 20.9, 235, 20.4, 284, 19.5 
844773, H, 2005-02-18, 1, 37.5, 31.6, -0.5, 0.0023, 8, 4.1, 7621, 62.1, 30.22, 12, 19.5, 53, 31.3, 102, 29.1, 133, 36.8, 179, 21.3, 215, 20.4, 264, 19.1, 301, 16.3 
845484, H, 2005-01-26, 1, 28.2, 31.2, -0.5, 0.0019, 7, 1.7, 6099, 67.8, 23.39, 35, 19.5, 76, 26.3, 125, 23.2, 156, 20.9, 202, 19.1, 238, 16.3, 287, 15.9 
844868, H, 2005-02-21, 1, 29.5, 24.9, -0.5, 0.0024, 8, 3.1, 6032, 54, 24.47, 9, 23.6, 50, 30.9, 99, 20.4, 130, 21.8, 176, 20, 212, 15.4, 261, 15.9, 298, 14.1 
845478, H, 2005-03-13, 1, 29.8, 28.2, -0.5, 0.0026, 7, 2.1, 5906, 55.8, 24.1, 30, 25.9, 79, 25.9, 110, 21.8, 156, 15.9, 192, 19.1, 241, 16.3, 278, 14.1 
844574, H, 2005-03-14, 1, 34.1, 27.8, -0.5, 0.0019, 7, 2.4, 7473, 63.9, 28.79, 29, 30.9, 78, 27.2, 109, 26.3, 155, 21.3, 191, 24.5, 240, 22.7, 277, 21.3 
845298, H, 2005-03-26, 1, 20.8, 30.8, -0.5, 0.0016, 8, 1.1, 4730, 72.8, 17.71, 17, 13.6, 66, 18.2, 97, 19.1, 143, 15, 179, 15, 228, 16.3, 265, 13.2, 300, 12.3 
844642, H, 2005-03-28, 1, 39.5, 26.5, -0.5, 0.0022, 8, 2.1, 8275, 58, 32.85, 15, 30.9, 64, 34.5, 95, 31.8, 141, 25, 177, 25.4, 226, 25.4, 263, 21.3, 298, 22.2 
845544, H, 2005-03-31, 1, 38.3, 30.9, -0.5, 0.0009, 8, 2.4, 9677, 91.1, 34.49, 12, 21.8, 61, 35.9, 92, 38.1, 138, 30.9, 174, 31.3, 223, 32.7, 260, 32.2, 295, 28.6 
845106, H, 2005-04-01, 1, 38.7, 31.5, -0.5, 0.0024, 8, 3.9, 7738, 60.7, 30.95, 11, 18.6, 60, 33.1, 91, 33.1, 137, 30.4, 173, 26.8, 222, 22.7, 259, 20.9, 294, 10.9 
845390, H, 2005-04-17, 1, 24.3, 29.9, -0.5, 0.0015, 7, 1.7, 5561, 72.3, 20.79, 44, 22.7, 75, 20.4, 121, 16.3, 157, 19.1, 206, 18.2, 243, 17.7, 278, 15.9 
844705, H, 2005-05-30, 1, 33.1, 27.3, -0.5, 0.0025, 7, 1.7, 6613, 55.4, 26.94, 32, 30, 78, 26.8, 114, 23.2, 163, 22.2, 200, 18.6, 235, 17.7, 299, 15.4 
844794, H, 2005-05-31, 1, 40.1, 30, -0.5, 0.0021, 7, 1.3, 8472, 63.6, 33.07, 31, 31.3, 77, 33.6, 113, 32.2, 162, 29.5, 199, 24.1, 234, 23.2, 298, 22.7 
845202, H, 2005-06-01, 1, 36.3, 28.7, -0.5, 0.0022, 7, 2.3, 7540, 60.3, 29.86, 30, 31.8, 76, 25.9, 112, 27.2, 161, 27.7, 198, 22.7, 233, 20, 297, 18.6 
844941, G, 2005-06-02, 1, 28.3, 29.8, -0.5, 0.0014, 7, 2.4, 6601, 74.6, 24.46, 29, 26.3, 75, 20.4, 111, 22.7, 160, 23.2, 197, 20.4, 232, 21.8, 296, 20 
844602, H, 2005-06-06, 1, 21.4, 29.6, -0.5, 0.0001, 7, 2.6, 6056, 141.7, 20.88, 25, 20.9, 71, 18.2, 107, 18.6, 156, 20.4, 193, 19.5, 228, 19.1, 292, 24.5 
845425, H, 2005-06-08, 1, 26.2, 29.5, -0.5, 0.0009, 7, 2.5, 6546, 85.5, 23.48, 23, 24.5, 69, 19.5, 105, 21.8, 154, 22.2, 191, 20.9, 226, 22.7, 290, 20.9 
845579, H, 2005-06-08, 1, 23.6, 29.9, -0.5, 0.001, 7, 1.8, 5845, 84.1, 21.07, 23, 20.9, 69, 19.5, 105, 18.6, 154, 20.4, 191, 17.7, 226, 20, 290, 19.1 
844766, X, 2005-06-10, 1, 33, 30, -0.5, 0.0012, 7, 1.7, 7978, 80.5, 29.03, 21, 27.2, 67, 26.8, 103, 27.7, 152, 27.7, 189, 25, 224, 25.4, 288, 25.4 
845538, H, 2005-06-14, 1, 23.8, 30.5, -0.5, 0.0008, 7, 3.1, 6103, 93.4, 21.64, 17, 22.2, 63, 15.9, 99, 19.1, 148, 23.2, 185, 21.3, 220, 20.9, 284, 19.1 
844749, H, 2005-06-19, 1, 23.8, 29.9, -0.5, 0.0013, 7, 2.6, 5623, 76.8, 20.69, 12, 20.9, 58, 18.2, 94, 18.6, 143, 16.8, 180, 20, 215, 18.2, 279, 18.2 
845428, H, 2005-06-20, 1, 23.3, 30.9, -0.5, 0.0013, 7, 2.5, 5486, 77.7, 20.19, 11, 19.5, 57, 15.9, 93, 18.6, 142, 20, 179, 18.2, 214, 19.5, 278, 15.4 
844802, H, 2005-06-22, 1, 21.7, 31.1, -0.5, 0.001, 7, 2.4, 5336, 85.7, 19.24, 9, 18.2, 55, 15, 91, 17.3, 140, 19.1, 177, 19.5, 212, 17.7, 276, 16.3 
845384, H, 2005-06-22, 1, 26.1, 30.8, -0.5, 0.0016, 7, 1.7, 5957, 73.3, 22.27, 9, 17.3, 55, 20.9, 91, 21.8, 140, 24.1, 177, 18.2, 212, 16.8, 276, 18.2 
844979, H, 2005-06-22, 1, 25.5, 28.8, -0.5, 0.0026, 7, 3.4, 4995, 55.8, 20.45, 9, 21.8, 55, 20, 91, 19.1, 140, 12.7, 177, 12.3, 212, 16.8, 276, 14.5 
844753, H, 2005-06-23, 1, 18.4, 30.1, -0.5, -0.0002, 7, 4.4, 5538, 0, 9.37, 8, 16.8, 54, 16.3, 90, 16.8, 139, 19.5, 176, 13.2, 211, 15.9, 275, 27.2 
844814, H, 2005-06-24, 1, 25.9, 31.1, -0.5, 0.0025, 7, 3.5, 5165, 60.1, 20.71, 7, 21.8, 53, 14.5, 89, 22.2, 138, 17.7, 175, 15.9, 210, 16.3, 274, 12.7 
844810, H, 2005-06-24, 1, 20.7, 31.8, -0.5, 0.0002, 7, 2.4, 5739, 132.5, 19.87, 7, 15.4, 53, 15, 89, 16.8, 138, 23.2, 175, 20, 210, 20.4, 274, 19.1 
844731, H, 2005-06-24, 1, 21.2, 31.3, -0.5, 0.0014, 7, 4.3, 4941, 77.4, 18.23, 7, 21.8, 53, 11.8, 89, 15, 138, 18.2, 175, 16.8, 210, 16.8, 274, 15.4 
845120, X, 2005-06-25, 1, 25, 31, -0.5, 0.0017, 8, 2.2, 5564, 70.4, 21.06, 6, 18.2, 52, 16.8, 88, 22.2, 137, 21.3, 174, 17.3, 209, 16.8, 273, 17.3, 305, 13.6 
