lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
3919127, H, 2006-05-05, 1, 41.2, 31, -0.5, 0.0023, 9, 7.1, 8438, 62, 33.39, 26, 36.8, 55, 25.4, 84, 30.4, 117, 31.8, 154, 28.1, 188, 32.2, 215, 33.6, 250, 27.7, 286, 6.4 
3918935, H, 2006-05-07, 1, 58.4, 30.4, -0.5, 0.0016, 9, 7.8, 13312, 72.5, 49.82, 24, 40.4, 53, 52.2, 82, 50.8, 115, 50.8, 152, 44.5, 186, 45.9, 213, 47.2, 248, 20.4, 284, 48.1 
3918873, H, 2006-05-03, 1, 44, 36.6, -0.5, 0.0005, 9, 5.4, 11605, 120.3, 40.61, 28, 22.2, 57, 33.1, 86, 48.6, 119, 45.9, 156, 42.2, 190, 37.2, 217, 39.5, 252, 37.7, 288, 37.7 
3919129, H, 2006-05-07, 1, 49.9, 33.9, -0.5, 0.0005, 9, 4.1, 13166, 111.8, 46.11, 24, 31.3, 53, 44.5, 82, 49.5, 115, 44.5, 152, 46.3, 186, 45.9, 213, 48.1, 248, 48.1, 284, 35 
3918926, H, 2006-05-02, 1, 44, 24.8, -0.5, 0.0005, 9, 4.9, 11858, 90.7, 41.48, 29, 43.6, 58, 42.2, 87, 34.5, 120, 35.9, 157, 37.2, 191, 32.2, 218, 39.5, 253, 41.8, 289, 41.8 
3919123, H, 2006-05-09, 1, 43.1, 36.1, -0.5, 0.0002, 9, 3.1, 11869, 146.8, 41.23, 22, 29.1, 51, 35.9, 80, 35.9, 113, 47.2, 150, 42.2, 184, 38.6, 211, 43.6, 246, 43.1, 282, 39 
3918788, H, 2006-05-02, 1, 54.1, 29.4, -0.5, 0.0006, 9, 2.1, 14263, 98.2, 50.11, 29, 46.8, 58, 45.9, 87, 48.6, 120, 52.2, 157, 48.6, 191, 47.2, 218, 49.5, 253, 44, 289, 46.8 
3919018, H, 2006-05-09, 1, 47.9, 24.8, -0.5, 0.0022, 9, 5.1, 10110, 56.2, 40.22, 22, 46.8, 51, 42.7, 80, 38.1, 113, 30.4, 150, 30.9, 184, 30, 211, 34.5, 246, 25.4, 282, 31.3 
3919037, H, 2006-05-02, 1, 44, 36.6, -0.5, 0.0005, 9, 5.7, 11605, 120.3, 40.61, 29, 29.1, 58, 33.1, 87, 43.1, 120, 40.9, 157, 34.5, 191, 37.2, 218, 35.9, 253, 51.8, 289, 34 
3918789, H, 2006-05-09, 1, 44, 36.6, -0.5, 0.0002, 9, 12.3, 12195, 154.7, 42.37, 22, 20, 51, 33.1, 80, 42.2, 113, 43.1, 150, 40, 184, 44.9, 211, 44.5, 246, 7.7, 282, 40.4 
3918862, H, 2006-05-01, 1, 52.1, 28.6, -0.5, 0.001, 9, 2.2, 13034, 83.3, 46.84, 30, 44.9, 59, 43.1, 88, 49.5, 121, 45.9, 158, 42.2, 192, 40.9, 219, 43.6, 254, 43.1, 290, 39 
3918927, H, 2006-05-10, 1, 45.7, 26.8, -0.5, 0.0003, 9, 2.6, 12739, 113.2, 44, 21, 38.1, 50, 44.5, 79, 40.9, 112, 42.2, 149, 40, 183, 44.9, 210, 40.9, 245, 45.4, 281, 44.5 
3919080, H, 2006-04-30, 1, 43.1, 33.8, -0.5, 0.0011, 9, 2.7, 10509, 90.1, 37.82, 31, 31.3, 60, 33.1, 89, 40.9, 122, 39.5, 159, 38.6, 193, 35, 220, 32.2, 255, 36.8, 291, 28.6 
3918833, H, 2006-05-10, 1, 46.8, 24.8, -0.5, 0.002, 9, 8.9, 10174, 58.5, 39.79, 21, 51.3, 50, 45.9, 79, 34.5, 112, 20.4, 149, 28.1, 183, 32.2, 210, 37.2, 245, 30.4, 281, 32.7 
3918898, H, 2006-04-28, 1, 30.9, 30.3, -0.5, 0.0006, 9, 4.4, 8117, 100, 28.53, 33, 32.2, 62, 20.4, 91, 25.4, 124, 29.1, 161, 29.5, 195, 31.3, 222, 28.6, 257, 20.4, 293, 28.6 
3918867, H, 2006-05-11, 1, 48.8, 25.2, -0.5, -0.0002, 9, 6.1, 14777, 0, 24.89, 20, 42.7, 49, 47.2, 78, 50.8, 111, 45.9, 148, 43.6, 182, 43.6, 209, 48.1, 244, 49.5, 280, 65.4 
3918904, H, 2006-04-27, 1, 45.6, 33.2, -0.5, 0.0014, 8, 3.6, 10634, 80.6, 39.08, 34, 33.6, 63, 35.9, 92, 40.9, 125, 42.2, 162, 35.9, 196, 40, 223, 34.5, 258, 25.4 
3919119, H, 2006-05-11, 1, 45.9, 36.6, -0.5, 0.0002, 9, 3.3, 12759, 157.8, 44.33, 20, 29.1, 49, 38.1, 78, 38.1, 111, 39.5, 148, 43.6, 182, 40, 209, 47.2, 244, 45.4, 280, 46.8 
3918889, H, 2006-04-26, 1, 40.2, 31.3, -0.5, 0.0006, 9, 4, 10600, 104.3, 37.18, 35, 31.3, 64, 35.9, 93, 44.5, 126, 33.1, 163, 30.9, 197, 35, 224, 40.9, 259, 32.7, 295, 36.3 
3919049, H, 2006-05-13, 1, 45.5, 32.5, -0.5, -0.0001, 9, 6.3, 13240, 0, 23.07, 18, 22.2, 47, 40.9, 76, 54.9, 109, 47.2, 146, 44.9, 180, 40, 207, 43.6, 242, 41.8, 278, 53.6 
3918918, H, 2006-04-26, 1, 51.2, 33.2, -0.5, 0.0001, 9, 2.6, 14518, 168.5, 50.27, 35, 40.4, 64, 45.9, 93, 50.8, 126, 48.6, 163, 54, 197, 48.6, 224, 52.2, 259, 53.1, 295, 45.4 
3919076, H, 2006-05-13, 1, 50.7, 35.9, -0.5, -0.0004, 9, 4.1, 15438, 0, 25.72, 18, 31.3, 47, 34.5, 76, 50.8, 109, 53.6, 146, 51.3, 180, 53.6, 207, 58.1, 242, 56.7, 278, 55.8 
