lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
2144900, H, 2005-01-11, 2, 69.7, 24, -0.8, 0.0027, 9, 2.2, 13598, 49.4, 57.05, 29, 53.1, 64, 56.3, 92, 53.1, 119, 51.8, 154, 48.6, 183, 43.1, 211, 40.4, 260, 33.6, 288, 26.8 
2148737, H, 2005-01-11, 2, 50.2, 26.4, -0.7, 0.0014, 9, 6.1, 11869, 69.7, 44.05, 29, 24.5, 64, 37.7, 92, 44.5, 119, 46.8, 154, 43.6, 183, 38.1, 211, 33.6, 260, 35.9, 288, 33.1 
2144832, H, 2005-01-11, 2, 63.9, 24, -0.8, 0.0027, 9, 3.4, 12571, 49.9, 52.46, 29, 49.9, 64, 47.7, 92, 50.4, 119, 48.6, 154, 45.4, 183, 40.9, 211, 37.2, 260, 34, 288, 21.8 
2141771, H, 2005-01-12, 5, 44.4, 42.3, 0, 0.0015, 9, 3.1, 9893, 88.9, 36.33, 28, 23.6, 63, 35.9, 91, 37.2, 118, 35.4, 153, 32.7, 182, 35, 210, 35, 259, 31.8, 287, 26.8 
2148854, H, 2005-01-09, 2, 58.5, 26.4, -0.8, 0.0022, 9, 6, 12296, 57.7, 48.8, 31, 39.5, 66, 43.6, 94, 48.1, 121, 48.1, 156, 39, 185, 43.1, 213, 47.2, 262, 37.7, 290, 21.8 
2144423, H, 2005-01-12, 3, 53.5, 42.3, 0, 0.002, 9, 4, 11099, 78.2, 42.04, 28, 34.5, 63, 40.4, 91, 33.6, 118, 37.7, 153, 32.7, 182, 36.3, 210, 34, 259, 33.6, 287, 33.1 
2145110, H, 2005-01-07, 2, 56.3, 22.5, -0.7, 0.0024, 10, 5.3, 11615, 50.9, 47.37, 5, 21.8, 33, 52.2, 68, 51.8, 96, 45.9, 123, 40, 158, 33.6, 187, 38.1, 215, 38.1, 264, 30.4, 292, 23.6 
2148591, H, 2005-01-13, 2, 50.2, 26.1, -0.8, 0.0008, 9, 2.7, 12893, 82.4, 45.95, 27, 36.8, 62, 40, 90, 46.3, 117, 48.1, 152, 43.1, 181, 43.1, 209, 44, 258, 38.6, 286, 41.3 
2144995, H, 2005-01-06, 2, 66.8, 24, -0.8, 0.0023, 9, 4.4, 13818, 53.2, 55.89, 6, 36.8, 34, 55.8, 69, 52.2, 97, 56.3, 124, 52.7, 159, 43.6, 188, 48.6, 216, 44, 265, 27.2 
2145115, H, 2005-01-14, 4, 68.3, 32.4, 0, 0.0019, 9, 1.6, 14778, 70.3, 56.42, 26, 50.4, 61, 54, 89, 57.2, 116, 55.8, 151, 52.7, 180, 47.7, 208, 43.1, 257, 42.2, 285, 41.3 
2144735, H, 2005-01-06, 6, 44.8, 41.2, 0, 0.001, 10, 4.5, 10938, 106.1, 38.97, 6, 15.9, 34, 31.3, 69, 40.9, 97, 39, 124, 43.1, 159, 31.3, 188, 41.3, 216, 38.6, 265, 31.3, 293, 34 
2144518, H, 2005-01-15, 3, 80.9, 36.5, 0, 0.0032, 9, 4.8, 14508, 57.6, 60.55, 25, 52.7, 60, 60.4, 88, 59.5, 115, 61.7, 150, 49.9, 179, 48.1, 207, 40.9, 256, 25.4, 284, 38.6 
2144333, H, 2005-01-06, 3, 51.5, 35, 0, 0.0017, 10, 3.8, 11426, 77.1, 42.77, 6, 19.5, 34, 41.3, 69, 44, 97, 44.9, 124, 44.5, 159, 38.1, 188, 40, 216, 38.6, 265, 32.2, 293, 28.6 
2144935, H, 2005-01-15, 2, 54.8, 21.8, -0.8, 0.0007, 9, 10, 14377, 74.6, 51.1, 25, 44, 60, 57.2, 88, 55.8, 115, 45.9, 150, 42.7, 179, 22.7, 207, 40.4, 256, 44.9, 284, 54 
2148814, H, 2005-01-05, 2, 67.2, 25.4, -0.7, 0.0019, 10, 5.1, 14779, 60.1, 57.33, 7, 34, 35, 52.7, 70, 62.7, 98, 59.9, 125, 59, 160, 42.7, 189, 45.9, 217, 45.9, 266, 44.9, 294, 32.7 
2148751, H, 2005-01-16, 2, 52.4, 24.8, -0.8, 0.0015, 9, 3.3, 12114, 64, 45.72, 24, 35.9, 59, 47.7, 87, 43.6, 114, 47.7, 149, 44.9, 178, 40, 206, 38.6, 255, 36.3, 283, 28.1 
2148739, H, 2005-01-04, 2, 49, 23.6, -0.8, 0.0017, 10, 3.7, 11060, 59.3, 42.54, 8, 30.9, 36, 40, 71, 41.3, 99, 43.1, 126, 43.6, 161, 36.8, 190, 26.3, 218, 34.5, 267, 35.9, 295, 28.1 
2144676, H, 2005-01-17, 3, 53.5, 23.3, 0, 0.0018, 9, 2.2, 11981, 59.2, 46.26, 23, 41.3, 58, 45.9, 86, 49.5, 113, 41.8, 148, 42.2, 177, 38.1, 205, 33.1, 254, 35.9, 282, 33.6 
2144815, H, 2005-01-03, 4, 63.1, 33.7, 0, 0.0023, 10, 4.7, 12789, 65.1, 50.36, 9, 34.5, 37, 51.8, 72, 42.7, 100, 53.1, 127, 54.9, 162, 39.5, 191, 40.4, 219, 39.5, 268, 35.9, 296, 26.8 
2144760, H, 2005-01-17, 3, 61.7, 20.7, 0, 0.0015, 9, 4.2, 14361, 57.7, 54.72, 23, 49.9, 58, 55.8, 86, 52.7, 113, 56.7, 148, 48.6, 177, 37.7, 205, 45.4, 254, 40.9, 282, 46.3 
2145131, H, 2005-01-02, 7, 45.4, 36.1, 0, 0.0017, 9, 2.4, 10011, 78, 37.48, 10, 28.6, 38, 30, 73, 39, 101, 40, 128, 38.1, 163, 32.2, 192, 33.1, 220, 31.8, 269, 26.3 
2148486, H, 2005-01-17, 2, 52.6, 25, -0.8, 0.0022, 9, 4.3, 11017, 55.5, 44.06, 23, 37.2, 58, 39.5, 86, 45.9, 113, 47.2, 148, 37.2, 177, 38.1, 205, 35.4, 254, 31.3, 282, 19.5 
2145092, H, 2005-01-02, 3, 72.4, 41.5, 0, 0.0026, 10, 5.4, 13899, 68.3, 54.83, 10, 38.1, 38, 49.9, 73, 52.2, 101, 54.5, 128, 58.6, 163, 54, 192, 46.8, 220, 41.3, 269, 34, 297, 22.2 
2148659, H, 2005-01-17, 2, 51, 23.7, -0.8, 0.0016, 9, 3.3, 11728, 61.4, 44.56, 23, 38.1, 58, 42.2, 86, 47.2, 113, 48.1, 148, 36.3, 177, 38.6, 205, 33.1, 254, 37.7, 282, 30.4 
2144509, H, 2005-01-18, 3, 54, 36.3, 0, 0.0012, 9, 2.2, 12759, 89.4, 46.31, 22, 35.9, 57, 42.2, 85, 49.5, 112, 49.5, 147, 46.3, 176, 43.1, 204, 42.2, 253, 39, 281, 35.9 
2145320, H, 2005-01-18, 2, 50.2, 26.4, -0.7, 0.0014, 9, 5.5, 11773, 68.7, 43.88, 22, 23.2, 57, 38.1, 85, 42.7, 112, 43.6, 147, 41.8, 176, 40.9, 204, 39.5, 253, 36.3, 281, 32.7 
2148846, H, 2005-01-18, 2, 62.8, 24.5, -0.8, 0.0014, 9, 2.1, 14862, 66.1, 55.43, 22, 46.8, 57, 53.1, 85, 55.8, 112, 54.5, 147, 53.6, 176, 51.8, 204, 49, 253, 42.2, 281, 39.5 
2144601, H, 2005-01-19, 3, 58.7, 38.6, 0, 0.0019, 9, 5.8, 12584, 77.7, 47.42, 21, 28.6, 56, 46.8, 84, 50.8, 111, 54.5, 146, 50.8, 175, 44, 203, 36.8, 252, 34, 280, 30 
