lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
3528358, H, 2006-06-29, 1, 40.5, 30.6, -0.5, 0.0011, 9, 2.3, 9831, 82.4, 35.65, 13, 23.6, 50, 36.8, 85, 37.7, 120, 37.2, 145, 30.4, 176, 35, 210, 30.4, 237, 31.3, 267, 29.5 
3528588, H, 2006-06-29, 1, 41.4, 32, -0.5, 0.0001, 9, 1.3, 11670, 150.9, 40.35, 13, 27.7, 50, 35.9, 85, 40, 120, 39, 145, 39, 176, 40.4, 210, 40.4, 237, 43.1, 267, 38.6 
3525493, H, 2006-06-29, 1, 51.4, 33.1, -0.5, 0.0008, 9, 3.2, 12972, 95.9, 46.14, 13, 30, 50, 41.8, 85, 49, 120, 49.5, 145, 47.2, 176, 47.7, 210, 38.1, 237, 39, 267, 41.8 
3528597, H, 2006-06-29, 1, 37, 32.4, -0.5, 0.0013, 9, 2.1, 8759, 81.5, 32.03, 13, 25, 50, 27.2, 85, 33.1, 120, 31.8, 145, 31.8, 176, 28.1, 210, 32.2, 237, 26.3, 267, 24.1 
3528510, H, 2006-06-28, 1, 47.7, 32.9, -0.5, 0.002, 9, 3, 10176, 68.6, 39.12, 14, 28.6, 51, 37.2, 86, 39, 121, 40, 146, 40.4, 177, 35.4, 211, 30, 238, 30.4, 268, 22.2 
3528500, H, 2006-06-30, 1, 38.3, 36.7, -0.5, 0.0005, 9, 6.4, 10075, 119.5, 35.27, 12, 20.4, 49, 14.5, 84, 34.5, 119, 40, 144, 35.4, 175, 36.8, 209, 35.9, 236, 33.1, 266, 32.2 
3525562, H, 2006-06-28, 1, 51.7, 30.9, -0.5, 0.0011, 9, 2.1, 12626, 84, 45.68, 14, 30.9, 51, 47.2, 86, 47.7, 121, 44, 146, 44.5, 177, 42.7, 211, 40, 238, 38.1, 268, 40.4 
3528591, H, 2006-06-30, 1, 38.3, 36.7, -0.5, 0.0011, 9, 5.5, 9203, 92.7, 33.16, 12, 12.7, 49, 23.2, 84, 31.3, 119, 35.9, 144, 29.1, 175, 28.1, 209, 33.6, 236, 34, 266, 29.5 
3528632, H, 2006-06-27, 1, 37.7, 33.2, -0.5, 0.0011, 9, 2.5, 9104, 86.9, 32.93, 15, 23.6, 52, 27.7, 87, 34.5, 122, 36.3, 147, 33.6, 178, 31.8, 212, 27.2, 239, 30, 269, 25 
3525540, H, 2006-07-01, 1, 32.8, 28.5, -0.5, 0.0025, 9, 2.1, 6530, 56.7, 26.52, 11, 25, 48, 25, 83, 28.1, 118, 26.3, 143, 24.5, 174, 19.1, 208, 17.3, 235, 16.8, 265, 16.8 
