lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
515368, H, 2005-08-06, 2, 50.2, 26.4, -0.8, 0.0012, 9, 6.3, 12107, 72.3, 44.47, 39, 35.9, 67, 33.6, 95, 35.4, 130, 45.4, 158, 40.9, 193, 44.9, 222, 36.8, 249, 44, 278, 30 
515316, H, 2005-08-06, 2, 50.2, 26.4, -0.8, 0.0016, 9, 5.3, 11409, 65.1, 43.25, 39, 32.7, 67, 37.2, 95, 40.9, 130, 44.9, 158, 40.9, 193, 41.8, 222, 40, 249, 37.2, 278, 25.9 
514955, H, 2005-08-06, 3, 53.7, 38.4, 0, 0.0025, 9, 6.7, 10558, 67.4, 41.58, 39, 38.1, 67, 43.1, 95, 35.4, 130, 40, 158, 34.5, 193, 44.5, 222, 40.4, 249, 23.6, 278, 15.9 
515068, H, 2005-08-06, 3, 61.8, 34.8, 0, 0.0018, 9, 0.8, 13545, 75.2, 51.05, 39, 47.2, 67, 51.8, 95, 50.8, 130, 48.6, 158, 45.4, 193, 44.5, 222, 42.7, 249, 40.9, 278, 37.7 
516139, H, 2005-08-05, 2, 57.3, 24.4, -0.8, 0.0028, 9, 5, 11048, 49.3, 46.61, 40, 43.1, 68, 44, 96, 44.9, 131, 41.8, 159, 40, 194, 42.2, 223, 28.6, 250, 18.2, 279, 25.4 
515003, H, 2005-08-09, 4, 53.5, 41.7, 0, 0.0025, 9, 4, 10303, 68.8, 40.55, 36, 37.2, 64, 39, 92, 34, 127, 40, 155, 39.5, 190, 32.2, 219, 36.3, 246, 22.2, 275, 22.7 
515221, H, 2005-08-05, 2, 43.7, 22.7, -0.8, 0.0011, 8, 1.9, 10886, 68.5, 39.69, 40, 39.5, 68, 38.6, 96, 37.2, 131, 35.4, 159, 40.9, 194, 35.9, 223, 33.6, 250, 34 
514850, H, 2005-08-09, 4, 53.5, 42.3, 0, 0.0024, 9, 3, 10538, 71.8, 40.93, 36, 38.1, 64, 39, 92, 36.8, 127, 35.9, 155, 40, 190, 40, 219, 33.1, 246, 31.8, 275, 28.6 
514912, H, 2005-08-04, 5, 45.3, 28.7, 0, 0.0021, 9, 3.7, 9523, 61.9, 37.42, 41, 37.2, 69, 35.9, 97, 33.6, 132, 34.5, 160, 35.4, 195, 34.5, 224, 23.6, 251, 31.3, 280, 18.6 
515077, H, 2005-08-12, 3, 42.6, 35, 0, 0.0028, 9, 3.1, 8057, 60.4, 32.81, 33, 30, 61, 31.3, 89, 31.3, 124, 31.8, 152, 29.1, 187, 31.8, 216, 20, 243, 21.3, 272, 15.4 
515332, H, 2005-08-04, 2, 48.5, 23.3, -0.8, 0.0012, 9, 4.5, 11811, 67, 43.5, 41, 43.1, 69, 41.3, 97, 37.2, 132, 42.7, 160, 41.8, 195, 49, 224, 33.1, 251, 35, 280, 31.8 
514895, H, 2005-08-12, 5, 54, 29.9, 0, 0.003, 9, 3.3, 10021, 54, 42.11, 33, 37.7, 61, 44.5, 89, 43.6, 124, 37.2, 152, 29.1, 187, 35.9, 216, 27.2, 243, 28.1, 272, 20 
514966, H, 2005-08-04, 4, 53.5, 42.2, 0, 0.001, 9, 7.7, 12865, 104.8, 45.97, 41, 23.6, 69, 40.9, 97, 41.3, 132, 51.8, 160, 53.6, 195, 49, 224, 43.6, 251, 38.1, 280, 35.4 
515339, H, 2005-08-13, 2, 56.2, 26, -0.8, 0.0011, 9, 6, 13852, 74.6, 50.39, 32, 44.5, 60, 53.1, 88, 39.5, 123, 50.8, 151, 44.9, 186, 47.7, 215, 56.3, 242, 41.3, 271, 35.4 
515183, H, 2005-08-01, 2, 50.2, 25.6, -0.8, 0.002, 9, 4.8, 10799, 58.6, 42.36, 44, 33.6, 72, 42.7, 100, 40.9, 135, 42.7, 163, 42.7, 198, 38.1, 227, 29.5, 254, 25, 283, 23.6 
515273, H, 2005-08-14, 2, 50.2, 26.4, -0.8, 0.0016, 10, 6.8, 11409, 65.1, 43.25, 31, 40.9, 59, 27.7, 87, 42.7, 122, 40, 150, 48.1, 185, 47.7, 214, 38.1, 241, 32.7, 270, 30.4, 304, 26.3 
515298, H, 2005-08-01, 2, 50.2, 26.4, -0.8, 0.0011, 9, 4.3, 12390, 75.8, 44.98, 44, 35.4, 72, 42.2, 100, 39.5, 135, 41.8, 163, 49, 198, 42.2, 227, 41.3, 254, 36.3, 283, 34 
515117, H, 2005-08-15, 3, 53.5, 26.6, 0, 0.0032, 10, 3.4, 9741, 49.3, 42.09, 30, 39.5, 58, 45.9, 86, 35, 121, 39, 149, 28.6, 184, 30.9, 213, 31.8, 240, 27.2, 269, 21.8, 303, 16.3 
514780, H, 2005-07-31, 7, 53.5, 42.3, 0, 0.0015, 9, 3.3, 11985, 89.9, 43.92, 45, 44.9, 73, 39, 101, 38.1, 136, 42.7, 164, 37.7, 199, 37.2, 228, 39, 255, 39, 284, 36.3 
515376, H, 2005-08-15, 2, 43.3, 23.7, -0.8, 0.0017, 10, 2.5, 9850, 60.3, 37.68, 30, 34, 58, 37.7, 86, 33.6, 121, 35.4, 149, 38.1, 184, 35.4, 213, 31.3, 240, 29.5, 269, 26.3, 303, 22.7 
