lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
2404818, H, 2007-03-04, 1, 58, 25.5, -0.5, 0.002, 9, 4.5, 12525, 59.1, 49.03, 18, 51.3, 47, 40.4, 74, 51.3, 109, 45.4, 159, 38.1, 194, 41.8, 222, 36.3, 263, 35.4, 292, 33.1 
2398774, H, 2007-03-05, 1, 32.5, 30.9, -0.5, 0.0013, 9, 4, 7687, 78.5, 28.23, 17, 28.6, 46, 18.6, 73, 31.8, 108, 29.1, 158, 23.6, 193, 27.2, 221, 21.8, 262, 24.5, 291, 22.7 
2404513, H, 2007-03-04, 1, 32.5, 29, -0.5, 0.0008, 9, 3.2, 8340, 89.4, 29.64, 18, 25.4, 47, 31.8, 74, 26.3, 109, 25.4, 159, 31.8, 194, 22.7, 222, 29.1, 263, 26.3, 292, 28.6 
2398837, H, 2007-03-05, 1, 36.8, 34.4, -0.5, -0.0001, 9, 4.8, 10719, 0, 18.67, 17, 28.6, 46, 28.1, 73, 33.6, 108, 34.5, 158, 35.4, 193, 34, 221, 36.3, 262, 49.5, 291, 33.1 
2398558, H, 2007-03-04, 1, 41.9, 31.1, -0.5, 0.0024, 9, 5.2, 8480, 61.3, 33.74, 18, 30.4, 47, 30.9, 74, 35.4, 109, 27.2, 159, 38.1, 194, 26.8, 222, 29.1, 263, 12.3, 292, 20.9 
2403648, H, 2007-03-05, 1, 27, 35.9, -0.5, 0.0007, 9, 7.2, 6894, 105.9, 24.35, 17, 24.5, 46, 5.4, 73, 24.5, 108, 27.2, 158, 31.8, 193, 26.8, 221, 25.4, 262, 19.5, 291, 15.4 
2404791, H, 2007-03-03, 1, 25.9, 31.7, -0.5, 0, 9, 1.5, 7409, 184.3, 25.62, 19, 20, 48, 20.4, 75, 23.2, 110, 27.2, 160, 27.2, 195, 24.1, 223, 25.4, 264, 26.3, 293, 25.9 
2404812, H, 2007-03-05, 1, 39.1, 29, -0.5, 0.002, 9, 7.3, 8338, 63.2, 32.47, 17, 21.8, 46, 42.2, 73, 31.8, 108, 23.6, 158, 30.9, 193, 33.6, 221, 22.7, 262, 10.4, 291, 29.5 
2404783, H, 2007-03-03, 1, 35.5, 31.1, -0.5, 0.0016, 9, 3.5, 8030, 72.8, 30.11, 19, 20, 48, 35.4, 75, 26.3, 110, 34.5, 160, 27.2, 195, 25.9, 223, 23.6, 264, 21.3, 293, 22.7 
2398670, H, 2007-03-06, 1, 26.5, 25.6, -0.5, 0.0012, 9, 7.3, 6438, 71.9, 23.62, 16, 31.3, 45, 19.5, 72, 26.3, 107, 7.3, 157, 26.3, 192, 18.2, 220, 20.9, 261, 25.4, 290, 19.1 
2398852, H, 2007-03-03, 1, 48.4, 33.2, -0.5, 0.0018, 9, 8, 10585, 72, 40.12, 19, 34, 48, 35.4, 75, 40.4, 110, 40, 160, 38.1, 195, 35, 223, 34.5, 264, 44.9, 293, 10.4 
2398631, H, 2007-03-07, 1, 35.1, 31, -0.5, 0.001, 9, 4.9, 8616, 85.2, 31.08, 15, 26.8, 44, 24.5, 71, 33.6, 106, 30.9, 156, 36.3, 191, 23.6, 219, 20.9, 260, 24.5, 289, 33.1 
2398819, H, 2007-03-03, 1, 35, 36.3, -0.5, 0.0004, 9, 8.4, 9461, 132.7, 32.94, 19, 4.1, 48, 28.1, 75, 31.8, 110, 45.4, 160, 36.3, 195, 33.6, 223, 25.4, 264, 31.8, 293, 31.3 
2405215, H, 2007-03-07, 1, 15.6, 32.3, -0.5, 0.0006, 9, 3.8, 4065, 103.7, 14.29, 15, 10.4, 44, 7.3, 71, 14.1, 106, 16.3, 156, 17.3, 191, 17.3, 219, 16.3, 260, 5.4, 289, 14.1 
2398864, H, 2007-03-02, 1, 45, 31.7, -0.5, 0.0015, 9, 2, 10288, 75, 38.32, 20, 30.4, 49, 37.2, 76, 38.6, 111, 38.1, 161, 39, 196, 32.7, 224, 30, 265, 31.8, 294, 25.9 
2405280, H, 2007-03-07, 1, 24.2, 32.5, -0.5, 0.0003, 9, 3.2, 6631, 125.5, 23.02, 15, 15, 44, 19.5, 71, 17.7, 106, 30, 156, 21.8, 191, 24.5, 219, 23.6, 260, 23.2, 289, 19.1 
2398725, H, 2007-03-02, 1, 32.9, 36.6, -0.5, 0.0001, 9, 7.7, 9243, 173.7, 32.13, 20, 12.7, 49, 24.5, 76, 33.6, 111, 38.1, 161, 26.3, 196, 29.1, 224, 36.3, 265, 19.5, 294, 43.6 
2398520, H, 2007-03-08, 1, 32.5, 25.9, -0.5, 0.0027, 9, 6.4, 6394, 52.5, 26.47, 14, 26.8, 43, 35.4, 70, 31.8, 105, 30.9, 155, 17.3, 190, 21.3, 218, 6.4, 259, 10.4, 288, 14.1 
2398578, H, 2007-03-02, 1, 38.3, 35.6, -0.5, 0.001, 9, 4.7, 9439, 96.2, 33.74, 20, 17.3, 49, 31.8, 76, 35.4, 111, 38.1, 161, 29.1, 196, 38.1, 224, 32.7, 265, 30, 294, 24.1 
2404710, H, 2007-03-08, 1, 27.3, 31.5, -0.5, 0.0015, 9, 7.7, 6232, 74.9, 23.22, 14, 12.7, 43, 26.3, 70, 19.5, 105, 29.1, 155, 16.3, 190, 29.1, 218, 23.6, 259, 1.8, 288, 24.1 
2405054, H, 2007-03-01, 1, 38.7, 32.2, -0.5, 0.0008, 9, 2.2, 9881, 96.9, 35.02, 21, 25.4, 50, 31.8, 77, 38.6, 112, 34.5, 162, 37.2, 197, 33.6, 225, 33.6, 266, 30, 295, 28.6 
2404852, J, 2007-03-08, 1, 32.5, 29.3, -0.5, 0.0023, 9, 4.9, 6629, 59.7, 26.43, 14, 30.4, 43, 26.3, 70, 26.3, 105, 14.5, 155, 25.4, 190, 24.5, 218, 20, 259, 15, 288, 17.3 
2404666, H, 2007-03-01, 1, 21.6, 33.8, -0.5, -0.0003, 9, 4, 6532, 0, 10.96, 21, 13.6, 50, 15.9, 77, 17.7, 112, 21.8, 162, 31.3, 197, 25.9, 225, 25.4, 266, 22.2, 295, 19.1 
2398614, H, 2007-03-09, 1, 37.2, 27.7, -0.5, 0.0009, 9, 7.9, 9436, 84, 33.75, 13, 25.4, 42, 31.8, 69, 42.2, 104, 30.9, 154, 25.4, 189, 15.9, 217, 43.6, 258, 33.6, 287, 29.5 
