lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
321032, H, 2007-07-20, 4, 53.5, 42.3, 0, 0.0019, 8, 5.4, 11290, 80.5, 42.43, 20, 37.2, 50, 43.1, 76, 30.4, 124, 35.9, 155, 40, 194, 38.6, 232, 30.9, 289, 37.2 
321552, H, 2007-07-24, 6, 34.6, 42.2, 0, 0.0014, 8, 5.4, 7917, 93.4, 28.79, 16, 25.4, 46, 26.8, 72, 17.7, 120, 29.5, 151, 37.7, 190, 24.1, 228, 25, 285, 21.3 
319926, H, 2007-07-20, 2, 37.7, 26.3, -0.7, 0.0004, 8, 6.8, 10365, 102.7, 35.96, 20, 13.6, 50, 37.7, 76, 30.4, 124, 39, 155, 43.1, 194, 37.7, 232, 33.6, 289, 29.1 
321743, H, 2007-07-24, 4, 53.5, 42.3, 0, 0.0022, 8, 2.7, 10750, 74.1, 41.35, 16, 35.9, 46, 39, 72, 35.9, 120, 37.2, 151, 39, 190, 35, 228, 35, 285, 25.4 
322925, H, 2007-07-18, 2, 50.2, 21.9, -0.8, 0.0023, 8, 9.2, 10481, 50.7, 42.53, 22, 44, 52, 41.8, 78, 27.7, 126, 35.9, 157, 55.8, 196, 30.9, 234, 25, 291, 21.8 
322880, H, 2007-07-24, 3, 33.3, 35.5, 0, 0.002, 8, 6.3, 7023, 71.5, 26.93, 16, 19.1, 46, 28.1, 72, 20.4, 120, 34.5, 151, 33.1, 190, 14.5, 228, 15, 285, 21.8 
321726, H, 2007-07-18, 4, 53.5, 42.3, 0, 0.0019, 8, 4.4, 11290, 80.5, 42.43, 22, 33.1, 52, 42.7, 78, 31.8, 126, 43.1, 157, 35.9, 196, 37.2, 234, 36.3, 291, 33.6 
322903, H, 2007-07-24, 2, 37.7, 25.9, -0.7, 0.0008, 8, 7, 9649, 81, 34.48, 16, 11.8, 46, 39, 72, 35.9, 120, 41.3, 151, 39, 190, 29.5, 228, 29.5, 285, 25.4 
323257, H, 2007-07-16, 2, 34.1, 24.3, -0.8, 0.0003, 8, 3, 9548, 103.8, 32.93, 24, 25.4, 54, 30.9, 80, 33.1, 128, 38.6, 159, 32.2, 198, 29.1, 236, 30.4, 293, 35.9 
320540, H, 2007-07-25, 4, 44.4, 42.3, 0, 0.0014, 8, 6.7, 10162, 93.8, 36.93, 15, 35.9, 45, 29.1, 71, 26.3, 119, 26.8, 150, 41.3, 189, 34.5, 227, 33.6, 284, 35.9 
323152, H, 2007-07-16, 2, 48.1, 22.6, -0.8, 0.0007, 8, 5.1, 12662, 78, 44.84, 24, 40.4, 54, 44, 80, 41.3, 128, 52.2, 159, 33.1, 198, 40, 236, 45.4, 293, 40 
321319, H, 2007-07-25, 2, 30.1, 25.6, -0.8, 0.0003, 8, 5.2, 8444, 110.7, 29.11, 15, 12.3, 45, 25.4, 71, 29.1, 119, 37.7, 150, 33.6, 189, 26.8, 227, 24.1, 284, 27.7 
321858, H, 2007-07-15, 3, 53.5, 42.2, 0, 0.0009, 8, 6.8, 13036, 108.3, 46.39, 25, 44.5, 55, 42.7, 81, 37.2, 129, 39, 160, 41.3, 199, 57.2, 237, 44, 294, 38.6 
321883, H, 2007-07-25, 3, 29.5, 8.9, 0, 0.0011, 8, 3.8, 7517, 35.3, 28.12, 15, 27.7, 45, 30.4, 71, 26.3, 119, 21.8, 150, 17.7, 189, 22.7, 227, 27.7, 284, 25 
321833, H, 2007-07-14, 4, 53.5, 34.4, 0, 0.0018, 8, 2.2, 11705, 74.5, 44.17, 26, 39, 56, 41.3, 82, 45.4, 130, 41.8, 161, 41.3, 200, 37.7, 238, 38.6, 295, 27.7 
323310, H, 2007-07-25, 2, 44.1, 19.8, -0.8, 0.001, 8, 4.8, 11120, 63.4, 40.51, 15, 41.3, 45, 41.3, 71, 34.5, 119, 35, 150, 35.9, 189, 34.5, 227, 38.6, 284, 40 
323374, H, 2007-07-13, 2, 47.7, 22.7, -0.8, 0.0023, 8, 3.5, 10001, 52.1, 40.36, 27, 39, 57, 38.6, 83, 40, 131, 37.7, 162, 26.3, 201, 36.3, 239, 25.4, 296, 25 
323420, H, 2007-07-25, 2, 42.1, 20.3, -0.8, 0.0018, 8, 4.4, 9422, 52.7, 36.87, 15, 36.3, 45, 36.3, 71, 37.2, 119, 33.6, 150, 26.8, 189, 22.7, 227, 30.4, 284, 31.8 
321908, H, 2007-07-13, 3, 41.9, 24.1, 0, 0.0019, 8, 3.7, 9213, 59, 35.85, 27, 35.9, 57, 30.4, 83, 38.6, 131, 35.9, 162, 25.4, 201, 30.4, 239, 24.1, 296, 27.7 
320021, H, 2007-07-27, 3, 34.6, 40.7, 0, 0.0015, 8, 4, 7746, 87.3, 28.49, 13, 21.3, 43, 21.8, 69, 27.7, 117, 29.1, 148, 35, 187, 29.1, 225, 19.1, 282, 20.4 
321190, H, 2007-07-13, 3, 55.3, 31.9, 0, 0.0028, 8, 4, 10514, 57.7, 43.21, 27, 33.1, 57, 48.6, 83, 46.8, 131, 34.5, 162, 37.7, 201, 29.1, 239, 26.8, 296, 24.1 
320332, H, 2007-07-27, 7, 52.5, 37.5, 0, 0.0013, 8, 4.8, 12247, 89.3, 44.58, 13, 33.6, 43, 41.8, 69, 46.8, 117, 34.5, 148, 44.5, 187, 47.2, 225, 33.6, 282, 40 
320396, H, 2007-07-13, 2, 53.3, 22.6, -0.8, 0.002, 8, 3, 11549, 54.3, 45.66, 27, 45.9, 57, 40.4, 83, 45.4, 131, 45.4, 162, 40.4, 201, 33.1, 239, 30.4, 296, 30.4 
320869, H, 2007-07-27, 3, 53.5, 42.1, 0, 0.0015, 8, 5.9, 11967, 89.3, 43.9, 13, 38.6, 43, 40, 69, 34.5, 117, 50.4, 148, 38.6, 187, 39, 225, 30.4, 282, 41.8 
323371, H, 2007-07-10, 2, 46.9, 25.3, -0.8, 0.0014, 8, 2.7, 11005, 66.6, 41.14, 30, 36.3, 60, 41.8, 86, 37.2, 134, 41.3, 165, 41.8, 204, 37.2, 242, 30.9, 299, 29.1 
321689, H, 2007-07-27, 5, 54.7, 38.7, 0, 0.003, 8, 5, 9973, 60.9, 40.86, 13, 37.7, 43, 37.2, 69, 33.1, 117, 44, 148, 41.3, 187, 32.2, 225, 27.7, 282, 17.7 
322057, H, 2007-07-10, 2, 50.2, 26.4, -0.8, 0.0014, 8, 3.8, 11729, 68.2, 43.8, 30, 37.2, 60, 37.7, 86, 38.6, 134, 41.8, 165, 37.2, 204, 41.8, 242, 34.5, 299, 37.2 
322508, H, 2007-07-27, 3, 54.6, 13.9, 0, 0.0034, 8, 1.7, 9976, 33.5, 46.5, 13, 41.8, 43, 48.1, 69, 41.3, 117, 37.7, 148, 30.4, 187, 30.9, 225, 26.8, 282, 19.1 
321974, H, 2007-07-10, 2, 53.4, 22.9, -0.8, 0.0019, 8, 4.4, 11713, 55.9, 45.9, 30, 42.7, 60, 47.2, 86, 44, 134, 50.4, 165, 32.2, 204, 35.9, 242, 29.5, 299, 33.1 
321338, H, 2007-07-28, 2, 30.1, 21.6, -0.8, 0.0013, 8, 3.3, 7300, 62.5, 27.11, 12, 24.1, 42, 30.4, 68, 21.8, 116, 26.3, 147, 21.3, 186, 25, 224, 20.4, 281, 25.4 
320293, H, 2007-07-10, 3, 66.7, 39.7, 0, 0.0032, 8, 5.4, 11784, 59.1, 48.96, 30, 42.7, 60, 44.5, 86, 50.8, 134, 53.6, 165, 43.1, 204, 31.8, 242, 24.1, 299, 25 
320745, H, 2007-07-29, 4, 53.5, 42.3, 0, 0.0014, 8, 4.2, 12260, 94.1, 44.53, 11, 27.7, 41, 37.2, 67, 40, 115, 37.7, 146, 41.8, 185, 38.6, 223, 40.4, 280, 42.7 
321354, H, 2007-07-09, 2, 27.1, 23.2, -0.8, 0.0007, 8, 2.9, 7101, 78.5, 25.19, 31, 22.7, 61, 25, 87, 20.4, 135, 26.8, 166, 25.4, 205, 26.8, 243, 25.4, 300, 17.3 
323164, H, 2007-07-29, 2, 47.9, 23.4, -0.8, 0.0032, 8, 4, 8841, 45.6, 38.57, 11, 31.8, 41, 35, 67, 40, 115, 39, 146, 32.2, 185, 18.6, 223, 21.8, 280, 21.8 
321308, H, 2007-07-09, 2, 35, 22.2, -0.8, 0.0028, 8, 3.8, 6827, 47, 28.92, 31, 30.4, 61, 27.7, 87, 26.3, 135, 23.2, 166, 20.4, 205, 16.3, 243, 26.8, 300, 11.8 
319885, H, 2007-08-01, 2, 50.2, 26.4, -0.7, 0.0016, 8, 5.3, 11408, 65.1, 43.25, 8, 27.7, 38, 34.5, 64, 33.1, 112, 45.4, 143, 43.1, 182, 35.9, 220, 40, 277, 30.4 
323286, X, 2007-07-07, 2, 39.7, 25, -0.8, 0.0004, 8, 5, 10911, 97.9, 37.87, 33, 34.5, 63, 32.2, 89, 29.1, 137, 40, 168, 45.9, 207, 37.7, 245, 40, 302, 35.9 
322352, H, 2007-08-01, 4, 51.5, 27.8, -0, 0.0016, 8, 3.9, 11763, 69, 44.27, 8, 38.6, 38, 42.7, 64, 38.6, 112, 41.8, 143, 35.9, 182, 40.4, 220, 40, 277, 35 
