lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
321897, H, 2005-09-02, 1, 48.2, 36.5, -0.5, -0.0001, 9, 7.2, 14059, 0, 24.42, 55, 37.7, 81, 36.8, 113, 53.1, 147, 42.2, 175, 48.6, 203, 43.1, 230, 41.3, 260, 61.7, 294, 54.9 
322794, H, 2005-09-03, 1, 40, 31.9, -0.5, 0.0011, 9, 2.9, 9777, 86.1, 35.29, 54, 33.6, 80, 31.8, 112, 37.7, 146, 35.4, 174, 37.2, 202, 33.6, 229, 25.9, 259, 31.8, 293, 27.7 
322830, H, 2005-09-01, 1, 44.7, 31.5, -0.5, 0.0015, 8, 3, 10299, 76, 38.21, 56, 36.3, 82, 37.7, 114, 37.7, 148, 40, 176, 38.6, 204, 29.1, 231, 33.6, 261, 26.8 
320222, H, 2005-09-04, 1, 32.5, 36.6, -0.5, 0.0005, 9, 4.2, 8581, 120.3, 30.02, 53, 19.1, 79, 24.5, 111, 27.7, 145, 34, 173, 29.1, 201, 30.9, 228, 28.6, 258, 33.6, 292, 26.3 
322158, H, 2005-09-01, 1, 38.3, 26.9, -0.5, 0.0007, 9, 4.7, 10047, 89.7, 35.45, 56, 44.5, 82, 28.6, 114, 33.1, 148, 34, 176, 33.6, 204, 27.7, 231, 33.1, 261, 33.6, 295, 35.9 
321214, H, 2005-09-04, 1, 41.6, 31.1, -0.5, 0.0007, 9, 2.3, 10774, 97.6, 38.05, 53, 36.3, 79, 39, 111, 34.5, 145, 38.1, 173, 37.7, 201, 35, 228, 37.2, 258, 38.6, 292, 30.4 
321212, H, 2005-09-01, 1, 44, 36.6, -0.5, 0.0004, 9, 4.3, 11805, 128.7, 41.16, 56, 36.3, 82, 34.5, 114, 35.9, 148, 45.4, 176, 43.1, 204, 44, 231, 35, 261, 45.4, 295, 37.2 
321217, H, 2005-09-04, 1, 34.2, 35.6, -0.5, 0.0009, 9, 3.2, 8576, 99.9, 30.49, 53, 28.6, 79, 25.9, 111, 25.4, 145, 32.7, 173, 30.4, 201, 34.5, 228, 30, 258, 26.3, 292, 26.3 
321182, H, 2005-09-01, 1, 38.3, 32.2, -0.5, 0.0009, 9, 3, 9589, 92.1, 34.24, 56, 31.8, 82, 32.2, 114, 35.9, 148, 30, 176, 40, 204, 32.2, 231, 30.9, 261, 27.7, 295, 29.1 
322811, H, 2005-09-04, 1, 54.4, 30.6, -0.5, 0.0016, 8, 1.7, 12329, 72.3, 46.22, 53, 47.2, 79, 43.1, 111, 45.4, 145, 45.4, 173, 42.7, 201, 40, 228, 36.3, 258, 35 
