lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
5093339, H, 2006-10-20, 2, 64.6, 19.1, -0.8, 0.0022, 10, 8.9, 13791, 47.4, 55.94, 11, 51.8, 36, 53.1, 63, 63.6, 102, 36.3, 132, 53.1, 161, 32.7, 188, 43.6, 218, 51.8, 249, 45.4, 279, 27.2 
5093482, H, 2006-10-20, 2, 60.1, 21.7, -0.8, 0.0011, 10, 2.3, 15015, 66.5, 54.78, 11, 44.5, 36, 51.8, 63, 55.4, 102, 52.7, 132, 49.5, 161, 51.8, 188, 44.5, 218, 49.5, 249, 49, 279, 45.4 
5093110, H, 2006-10-20, 4, 58.3, 21.2, 0, 0.0009, 9, 1.4, 14955, 70.3, 53.82, 32, 50.4, 60, 55.4, 89, 51.8, 123, 50.4, 153, 49.9, 179, 48.1, 214, 49, 242, 49, 270, 47.2 
5093637, H, 2006-10-21, 2, 62.2, 23.8, -0.8, 0.001, 9, 2.5, 15535, 71.7, 56.38, 31, 50.4, 59, 56.7, 88, 55.8, 122, 53.1, 152, 55.4, 178, 52.7, 213, 54.9, 241, 44, 269, 46.3 
5092712, H, 2006-10-20, 2, 50.2, 26.4, -0.7, 0.0012, 10, 5.6, 12106, 72.3, 44.47, 11, 30.4, 36, 28.6, 63, 45.4, 102, 51.3, 132, 42.7, 161, 42.2, 188, 39.5, 218, 41.8, 249, 37.7, 279, 28.6 
5090859, H, 2006-10-22, 3, 74.6, 39.7, 0, 0.0014, 10, 3.2, 17166, 90.5, 62.56, 30, 53.1, 58, 56.3, 87, 61.7, 121, 67.2, 151, 62.7, 177, 61.7, 212, 57.2, 240, 55.4, 268, 50.4, 304, 44.5 
5091922, H, 2006-10-20, 4, 68.6, 29, 0, 0.0021, 9, 2.6, 14509, 63, 56.73, 32, 53.6, 60, 54.9, 89, 59.5, 123, 49.5, 153, 49.9, 179, 48.1, 214, 46.3, 242, 44, 270, 34.5 
5091082, H, 2006-10-22, 2, 63.1, 25.9, -0.8, 0.0025, 9, 6, 12612, 53.4, 51.67, 30, 44.9, 58, 45.4, 87, 55.8, 121, 49, 151, 46.3, 177, 44.9, 212, 38.1, 240, 35.4, 268, 18.6 
5091116, H, 2006-10-20, 3, 62.9, 21.5, 0, 0.0008, 9, 4.2, 16277, 72.4, 58.28, 32, 53.6, 60, 64.5, 89, 50.4, 123, 59, 153, 51.3, 179, 53.1, 214, 58.1, 242, 53.6, 270, 50.4 
5093640, H, 2006-10-22, 2, 56.5, 24.1, -0.8, 0.0013, 9, 4.2, 13520, 66.4, 50.2, 30, 43.6, 58, 49.5, 87, 54.9, 121, 47.7, 151, 44.9, 177, 41.3, 212, 41.8, 240, 49.9, 268, 34.5 
5093286, H, 2006-10-19, 2, 61.2, 23, -0.8, 0.0012, 9, 3.3, 14843, 65.6, 54.87, 33, 51.8, 61, 54.5, 90, 54.9, 124, 57.2, 154, 45.9, 180, 43.6, 215, 50.8, 243, 48.1, 271, 42.7 
5093738, H, 2006-10-22, 2, 58.5, 26.4, -0.7, 0.0022, 10, 3.8, 12295, 57.8, 48.79, 9, 30.9, 34, 42.2, 61, 47.7, 100, 49.9, 130, 42.7, 159, 44.5, 186, 43.1, 216, 34, 247, 37.7, 277, 35.9 
