lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
5212176, H, 2006-04-30, 3, 80.1, 32.2, 0, 0.0038, 7, 5.7, 13335, 49.2, 59.32, 37, 54.5, 76, 62.2, 118, 58.1, 160, 38.6, 201, 28.6, 244, 32.2, 286, 32.2 
5212581, H, 2006-05-01, 2, 58.5, 26.4, -0.8, 0.0011, 7, 6.1, 14486, 76, 52.54, 36, 42.2, 75, 49, 117, 49.9, 159, 50.8, 200, 47.2, 243, 55.4, 285, 33.6 
5212168, H, 2006-04-25, 3, 56.3, 26.9, 0, 0.0021, 7, 2.4, 11995, 60.5, 47.08, 42, 45.4, 81, 46.8, 123, 44.9, 165, 37.2, 206, 40, 249, 35, 291, 26.8 
5211950, H, 2006-05-01, 4, 55.4, 32.7, 0, 0.0024, 7, 3, 11157, 63.3, 44.24, 36, 43.1, 75, 40, 117, 43.6, 159, 42.7, 200, 34, 243, 32.2, 285, 24.1 
5212551, H, 2006-04-21, 2, 57.8, 24.3, -0.8, 0.0022, 7, 7.7, 12100, 54.4, 48.51, 46, 42.2, 85, 53.1, 127, 52.7, 169, 37.2, 210, 21.3, 253, 35, 295, 35 
5212030, H, 2006-05-03, 4, 59, 28.6, 0, 0.0023, 7, 2, 12047, 59.3, 48.15, 34, 45.4, 73, 47.7, 115, 44.9, 157, 44, 198, 35.4, 241, 35, 283, 26.8 
5211857, H, 2006-04-19, 6, 56.7, 26.3, 0, 0.003, 8, 3.9, 10612, 50.6, 45.14, 6, 29.5, 48, 46.8, 87, 44, 129, 38.1, 171, 38.6, 212, 31.3, 255, 17.7, 297, 24.1 
5212221, H, 2006-05-03, 3, 48.9, 15.7, 0, 0.0022, 7, 7.9, 10444, 42.3, 43.04, 34, 49, 73, 24.5, 115, 43.6, 157, 41.3, 198, 30, 241, 32.2, 283, 21.3 
5211882, H, 2006-04-18, 5, 78.7, 31.1, 0, 0.0028, 8, 12.1, 14991, 57, 61.75, 7, 38.1, 49, 64.9, 88, 28.6, 130, 63.1, 172, 49.5, 213, 42.7, 256, 32.2, 298, 33.6 
5212318, H, 2006-05-05, 3, 62.1, 34, 0, 0.0028, 7, 2.8, 11679, 59, 47.9, 32, 42.2, 71, 50.4, 113, 44.9, 155, 42.7, 196, 32.7, 239, 33.6, 281, 24.1 
5212259, H, 2006-04-17, 3, 59.5, 28.8, 0, 0.0015, 8, 1.7, 13729, 72, 51.26, 8, 38.1, 50, 49.9, 89, 50.4, 131, 48.6, 173, 42.7, 214, 45.4, 257, 40.4, 299, 40.4 
5212154, H, 2006-05-07, 3, 63.4, 39.4, 0, 0.0019, 7, 6.2, 13505, 77.9, 50.96, 30, 35.4, 69, 58.1, 111, 54, 153, 53.6, 194, 37.2, 237, 39, 279, 36.3 
5212296, H, 2006-04-16, 3, 53.5, 8.7, 0, 0.0025, 8, 9.3, 11217, 27.6, 48.9, 9, 44.5, 51, 56.7, 90, 23.2, 132, 29.1, 174, 42.7, 215, 31.3, 258, 33.6, 300, 30.9 
5212519, H, 2006-05-08, 2, 47.5, 20.9, -0.8, 0.0018, 7, 7, 10582, 53.6, 41.39, 29, 47.7, 68, 25.9, 110, 42.2, 152, 41.3, 193, 31.3, 236, 30.9, 278, 28.1 
5212498, H, 2006-04-13, 2, 63, 19.5, -0.8, 0.0022, 8, 5.4, 13435, 48, 54.43, 12, 49, 54, 58.1, 93, 42.7, 135, 42.2, 177, 49.5, 218, 41.3, 261, 30.9, 303, 39 
5212495, H, 2006-05-15, 2, 54.2, 22.4, -0.8, 0.0028, 7, 1.4, 10551, 47.2, 44.68, 22, 42.2, 61, 44, 103, 42.2, 145, 34.5, 186, 31.3, 229, 30.9, 271, 24.1 
5212560, H, 2006-04-05, 2, 82.9, 25.4, -0.8, 0.004, 7, 4.9, 13702, 42.4, 63.64, 20, 55.4, 62, 62.7, 101, 58.1, 143, 49.9, 185, 46.8, 226, 30, 269, 20.4 
5211944, H, 2006-05-15, 4, 59, 13.3, 0, 0.0025, 7, 3.2, 12244, 36.6, 52.18, 22, 51.3, 61, 51.8, 103, 46.3, 145, 38.6, 186, 31.3, 229, 37.7, 271, 33.6 
5212254, H, 2006-04-05, 3, 62.5, 20.6, 0, 0.0026, 7, 3.1, 12523, 47.1, 52.5, 20, 48.1, 62, 53.6, 101, 42.7, 143, 48.6, 185, 37.2, 226, 32.7, 269, 32.2 
5212583, H, 2006-05-16, 2, 57.4, 25.7, -0.8, 0.0013, 7, 4.1, 13762, 69.9, 50.82, 21, 38.6, 60, 53.1, 102, 48.6, 144, 54.9, 185, 45.4, 228, 37.7, 270, 40.4 
5212211, H, 2006-03-30, 3, 53.5, 42.3, 0, 0.0025, 7, 7.8, 10420, 70.6, 40.69, 26, 35.9, 68, 43.1, 107, 21.8, 149, 39.5, 191, 42.7, 232, 27.2, 275, 25.4 
5211896, H, 2006-05-22, 5, 63.4, 26.3, 0, 0.0033, 7, 5.1, 11388, 48.2, 49.74, 15, 36.3, 54, 58.1, 96, 47.7, 138, 38.6, 179, 30, 222, 26.8, 264, 30.9 
5212484, H, 2006-03-27, 2, 45.4, 21.6, -0.8, 0.0041, 7, 1.5, 7440, 38.4, 35.61, 29, 36.8, 71, 33.1, 110, 28.6, 152, 25, 194, 19.1, 235, 14.1, 278, 13.6 
5212465, H, 2006-05-25, 2, 75.6, 25.2, -0.7, 0.0029, 8, 4.9, 14421, 49.5, 61.05, 12, 44.5, 51, 63.6, 93, 60.8, 135, 50.8, 176, 45.4, 219, 48.6, 261, 30.9, 303, 25.4 
5211982, H, 2006-03-26, 4, 53.5, 30.6, 0, 0.0019, 7, 2.7, 11563, 67.5, 44.41, 30, 43.1, 72, 40, 111, 41.3, 153, 40.9, 195, 41.3, 236, 34, 279, 29.5 
5212406, H, 2006-05-27, 2, 63.2, 22.5, -0.8, 0.0028, 8, 3.9, 12310, 47.3, 52.11, 10, 40.9, 49, 55.8, 91, 44.9, 133, 41.3, 174, 41.3, 217, 36.3, 259, 36.3, 301, 20.4 
5211889, H, 2006-03-22, 5, 70.3, 39.9, 0, 0.0025, 7, 11.2, 13777, 68.7, 54.08, 34, 22.2, 76, 51.3, 115, 50.4, 157, 52.7, 199, 46.8, 240, 35.4, 283, 33.6 
5212452, H, 2006-06-01, 2, 55.2, 23, -0.8, 0.0014, 8, 2.3, 13063, 62.9, 48.95, 5, 35.4, 44, 46.8, 86, 46.3, 128, 48.1, 169, 40, 212, 44.5, 254, 39, 296, 35.4 
