lactkey,Breed,CalveDate,Parity,Scale,Ramp,Offset,Decay,points,RMSE,M305,PeakDay,PeakMilk,dim1,milk1,dim2,milk2,dim3,milk3,dim4,milk4,dim5,milk5,dim6,milk6,dim7,milk7,dim8,milk8,dim9,milk9,dim10,milk10
5212816, H, 2005-10-01, 1, 43, 35.5, -0.5, 0.0008, 7, 4.6, 10820, 100.7, 38.42, 35, 30.9, 77, 34, 119, 40.4, 161, 42.7, 206, 39.5, 248, 38.6, 287, 25.9 
5212757, H, 2005-10-03, 1, 44.6, 32.3, -0.5, 0.0007, 7, 3.3, 11450, 98.4, 40.51, 33, 35.9, 75, 35, 117, 42.7, 159, 45.4, 204, 38.1, 246, 36.3, 285, 33.6 
5212777, H, 2005-09-30, 1, 46.2, 36.6, -0.5, 0.0002, 7, 3.4, 12694, 146.9, 44.12, 36, 30.9, 78, 40.9, 120, 39, 162, 46.3, 207, 46.8, 249, 43.1, 288, 42.7 
5212798, H, 2005-10-05, 1, 38.5, 32.8, -0.5, 0.0013, 7, 11.3, 9080, 81.6, 33.24, 31, 27.2, 73, 5.9, 115, 29.5, 157, 37.7, 202, 36.8, 244, 25, 283, 20.9 
5212661, H, 2005-09-30, 1, 43.2, 33.7, -0.5, -0.0002, 7, 4.9, 12762, 0, 21.92, 36, 39.5, 78, 34, 120, 42.7, 162, 44, 207, 44.5, 249, 54.5, 288, 42.7 
5212765, H, 2005-10-07, 1, 36, 34.3, -0.5, 0.0008, 7, 2.2, 9118, 99.4, 32.35, 29, 25.9, 71, 28.1, 113, 30.4, 155, 34, 200, 30.9, 242, 31.8, 281, 27.2 
5212480, H, 2005-09-29, 1, 46.3, 31.1, -0.5, 0.0004, 7, 4.7, 12592, 115.8, 43.79, 37, 40.9, 79, 40, 121, 37.7, 163, 52.7, 208, 44.5, 250, 38.6, 289, 41.3 
5212417, H, 2005-10-08, 1, 47.8, 30.6, -0.5, 0.0008, 7, 2.4, 12124, 91.2, 43.17, 28, 37.2, 70, 44.5, 112, 40.4, 154, 40.4, 199, 45.4, 241, 38.6, 280, 36.3 
5212752, H, 2005-09-26, 1, 40.3, 32.1, -0.5, 0.0005, 7, 4.8, 10652, 107.5, 37.31, 40, 35.9, 82, 30.4, 124, 34, 166, 42.7, 211, 41.8, 253, 36.3, 292, 28.6 
5212762, H, 2005-10-12, 1, 47.2, 30.3, -0.5, 0.0016, 7, 4.5, 10712, 71.9, 40.17, 24, 39.5, 66, 35, 108, 35.4, 150, 40.4, 195, 41.8, 237, 31.8, 276, 25.9 
5212671, H, 2005-09-23, 1, 43.8, 34.3, -0.5, 0.0008, 7, 4.7, 11091, 99.8, 39.33, 43, 29.5, 85, 42.2, 127, 44, 169, 35, 214, 41.8, 256, 37.7, 295, 28.6 
5212610, H, 2005-10-15, 1, 41.8, 33.6, -0.5, 0.0002, 7, 4.1, 11612, 142.9, 40.24, 21, 33.6, 63, 30.4, 105, 39, 147, 45.4, 192, 39.5, 234, 43.1, 273, 36.3 
5212704, H, 2005-09-13, 1, 20.3, 32.7, -0.5, -0, 8, 4.3, 5871, 0, 10.28, 11, 7.3, 53, 15.9, 95, 20.9, 137, 25.9, 179, 24.1, 224, 15, 266, 25, 305, 16.8 
5212743, H, 2005-10-26, 1, 41.8, 29.3, -0.5, 0.0015, 8, 4, 9700, 72.8, 36.09, 10, 22.2, 52, 42.2, 94, 34, 136, 30, 181, 36.8, 223, 27.2, 262, 30.9, 304, 25 
5212628, H, 2005-09-06, 1, 44.8, 32.1, -0.5, 0.0002, 7, 3, 12551, 142.2, 43.42, 18, 30.9, 60, 42.2, 102, 40, 144, 42.7, 186, 47.7, 231, 46.8, 273, 38.6 
5212667, H, 2005-10-29, 1, 42.3, 30.8, -0.5, 0.0003, 8, 3.8, 11629, 121.1, 40.33, 7, 22.2, 49, 37.7, 91, 45.4, 133, 35, 178, 44.5, 220, 35.4, 259, 37.7, 301, 40.9 
5212655, H, 2005-09-01, 1, 34.5, 30.7, -0.5, 0.0002, 7, 1.7, 9699, 138.5, 33.5, 23, 27.2, 65, 32.2, 107, 30.4, 149, 31.8, 191, 36.3, 236, 33.1, 278, 33.1 
5212631, H, 2005-11-02, 1, 45.9, 36.3, -0.5, 0.0005, 7, 2.8, 12147, 120.2, 42.48, 45, 35, 87, 39, 129, 45.4, 174, 43.1, 216, 43.1, 255, 36.3, 297, 40.9 
5212724, H, 2005-08-30, 1, 38.8, 31.3, -0.5, 0.0004, 7, 1.7, 10493, 114, 36.54, 25, 30.9, 67, 34.5, 109, 35, 151, 35.4, 193, 37.7, 238, 38.1, 280, 33.1 
5212785, H, 2005-11-13, 1, 45.2, 36.6, -0.5, -0, 7, 5.7, 12991, 0, 22.91, 34, 24.5, 76, 36.8, 118, 45.4, 163, 51.8, 205, 46.8, 244, 44, 286, 44.9 
5212716, H, 2005-08-25, 1, 39, 28.9, -0.5, 0.0008, 7, 3.4, 9946, 88.4, 35.41, 30, 35.9, 72, 30.9, 114, 31.8, 156, 35.4, 198, 36.3, 243, 34.5, 285, 27.2 
5212658, H, 2005-11-19, 1, 41.2, 31, -0.5, 0.0019, 7, 3.1, 8976, 68.3, 34.32, 28, 31.8, 70, 31.8, 112, 32.7, 157, 36.8, 199, 29.5, 238, 21.8, 280, 23.6 
5212749, H, 2005-08-24, 1, 35.2, 31, -0.5, -0.0001, 7, 2.3, 10267, 0, 17.9, 31, 30, 73, 33.6, 115, 32.7, 157, 31.8, 199, 39, 244, 38.1, 286, 35.4 
5212804, H, 2005-11-19, 1, 50.6, 32.5, -0.5, 0.0003, 7, 3.1, 13954, 131, 48.38, 28, 38.6, 70, 46.3, 112, 45.4, 157, 55.4, 199, 46.8, 238, 47.7, 280, 44.9 
5212771, H, 2005-08-18, 1, 38.1, 29.6, -0.5, 0.001, 7, 2.4, 9418, 83.6, 33.95, 37, 35, 79, 30.9, 121, 30.4, 163, 34, 205, 31.3, 250, 31.8, 292, 27.2 
